"DH - Emitente Doc.Origem";;"Recolhedor Doc.";;"Documento Hábil";"DH - Dia Transação";"DH - Doc. Origem";"DH - Observação";"DH - Processo";"DH - Valor Doc.Origem";"Compromisso";"DH - Valor";"DARF - Valor Base Cálculo";"DARF - Valor Total";"DARF - Receita";;"Realizado"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000192";"20/11/2023";"8986";"DANFE Nº 8986 REF. A AQUISIÇÃO DE MATERIAL DE CONSUMO (MATERIAL HOSPITALAR)";"23076.100576/2023-21";"58,5";"104968743";"58,5";"58,5";"1,29";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"1,29"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8220";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"17366,35";"105240028";"31425,43";"17366,35";"382,06";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"382,06"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8220";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"17366,35";"105240029";"31425,43";"1744,13";"38,37";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"38,37"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8220";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"17366,35";"105240030";"31425,43";"1077";"23,69";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"23,69"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8220";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"17366,35";"105240031";"31425,43";"3790,48";"83,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"83,39"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8220";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"17366,35";"105240032";"31425,43";"4287,47";"94,32";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"94,32"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8220";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"17366,35";"105240033";"31425,43";"3160";"69,52";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"69,52"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8373";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1744,13";"105240028";"31425,43";"17366,35";"382,06";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"382,06"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8373";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1744,13";"105240029";"31425,43";"1744,13";"38,37";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"38,37"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8373";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1744,13";"105240030";"31425,43";"1077";"23,69";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"23,69"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8373";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1744,13";"105240031";"31425,43";"3790,48";"83,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"83,39"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8373";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1744,13";"105240032";"31425,43";"4287,47";"94,32";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"94,32"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8373";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1744,13";"105240033";"31425,43";"3160";"69,52";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"69,52"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8584";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1077";"105240028";"31425,43";"17366,35";"382,06";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"382,06"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8584";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1077";"105240029";"31425,43";"1744,13";"38,37";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"38,37"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8584";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1077";"105240030";"31425,43";"1077";"23,69";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"23,69"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8584";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1077";"105240031";"31425,43";"3790,48";"83,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"83,39"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8584";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1077";"105240032";"31425,43";"4287,47";"94,32";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"94,32"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8584";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"1077";"105240033";"31425,43";"3160";"69,52";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"69,52"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8585";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3790,48";"105240028";"31425,43";"17366,35";"382,06";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"382,06"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8585";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3790,48";"105240029";"31425,43";"1744,13";"38,37";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"38,37"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8585";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3790,48";"105240030";"31425,43";"1077";"23,69";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"23,69"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8585";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3790,48";"105240031";"31425,43";"3790,48";"83,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"83,39"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8585";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3790,48";"105240032";"31425,43";"4287,47";"94,32";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"94,32"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"8585";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3790,48";"105240033";"31425,43";"3160";"69,52";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"69,52"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9189";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"4287,47";"105240028";"31425,43";"17366,35";"382,06";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"382,06"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9189";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"4287,47";"105240029";"31425,43";"1744,13";"38,37";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"38,37"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9189";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"4287,47";"105240030";"31425,43";"1077";"23,69";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"23,69"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9189";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"4287,47";"105240031";"31425,43";"3790,48";"83,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"83,39"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9189";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"4287,47";"105240032";"31425,43";"4287,47";"94,32";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"94,32"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9189";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"4287,47";"105240033";"31425,43";"3160";"69,52";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"69,52"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9459";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3160";"105240028";"31425,43";"17366,35";"382,06";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"382,06"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9459";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3160";"105240029";"31425,43";"1744,13";"38,37";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"38,37"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9459";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3160";"105240030";"31425,43";"1077";"23,69";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"23,69"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9459";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3160";"105240031";"31425,43";"3790,48";"83,39";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"83,39"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9459";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3160";"105240032";"31425,43";"4287,47";"94,32";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"94,32"
"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"28820255000110";"SUPREMA DENTAL IMPORTACAO, EXPORTACAO E COMERCIO DE PRO";"153087152332023NP000196";"30/11/2023";"9459";"DANFE N. 8220, 8373, 8584, 8585, 9189 E 9459, REF. AQUISIÇÃO DE MATERIAL ODONTOLOGICO - PORTARIA 246/2023-DORC SRP PE 30/2022 - UFPE. \17022";"23076.078426/2023-66";"3160";"105240033";"31425,43";"3160";"69,52";"8767";"MEDICAMENTO ADQUIR.DISTRIB./VAREJ.RET.ORG.PUB";"69,52"
"27183604000177";"TECBOL LTDA";"27183604000177";"TECBOL LTDA";"153087152332023NP000160";"06/11/2023";"2755";"DANFE Nº 2755. PORT.Nº 246/2023 - DORC.\17009.";"23076.091193/2023-95";"2021";"104475487";"2021";"2021";"118,23";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"118,23"
"21306287000152";"TECNO2000 INDUSTRIA E COMERCIO LTDA";"21306287000152";"TECNO2000 INDUSTRIA E COMERCIO LTDA";"153087152332023NP000198";"30/11/2023";"28173";"DANFE 28173 referente à aquisição de mobiliário em geral (Cadeira digitador), conforme carona em Pregão 07/2022, UASG 240105 \17009";"23076.065621/2023-93";"10800";"105285213";"10800";"10800";"631,8";"6147";"PRODUTOS-TRIBUTOS RETIDOS ORGAOS PUBLICOS";"631,80"
"64799539000135";"TECNOSET INFORMATICA PRODUTOS E SERVICOS LTDA";"64799539000135";"TECNOSET INFORMATICA PRODUTOS E SERVICOS LTDA";"153409152332023NP000306";"29/11/2023";"139133";"NFS-e 68013 (Impressões departamentais) e FATURA 139133 (Locação de impressoras), no mês de SETEMBRO/2023, conforme Contrato n. 93/2018, vigente até 28/12/2023. \17035.";"23076.113177/2023-70";"49898,07";"105235640";"60700,24";"60700,24";"5736,17";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"5.736,17"
"64799539000135";"TECNOSET INFORMATICA PRODUTOS E SERVICOS LTDA";"64799539000135";"TECNOSET INFORMATICA PRODUTOS E SERVICOS LTDA";"153409152332023NP000306";"29/11/2023";"68013";"NFS-e 68013 (Impressões departamentais) e FATURA 139133 (Locação de impressoras), no mês de SETEMBRO/2023, conforme Contrato n. 93/2018, vigente até 28/12/2023. \17035.";"23076.113177/2023-70";"10802,17";"105235640";"60700,24";"60700,24";"5736,17";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"5.736,17"
"07674744000130";"TEKIS TECNOLOGIAS AVANCADAS LTDA";"07674744000130";"TEKIS TECNOLOGIAS AVANCADAS LTDA";"153098152332023NP000043";"13/11/2023";"3905";"DANFPS-E 3905  dos serviços Desenvolvimento e Licenciamento de Programas de Computador customizáveis, Licença de Uso - PARCELA 12/12 ¿ referente ao gerenciamento de 1.600 CVS de Docentes na plataforma STELA Experta, conforme Contrato 57/2022, VIGENTE ATÉ 24/10/223.";"23076.111891/2023-66";"6210";"104789473";"6210";"6210";"586,84";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"586,84"
"07774050000175";"TKS SEGURANCA PRIVADA LTDA";"07774050000175";"TKS SEGURANCA PRIVADA LTDA";"152771152332023NP000038";"10/11/2023";"31135";"CONTRATO 03/2022 REFERENTE SERVIÇOS DE VIGILÂNCIA ARMADA, ARMADA MOTORIZADA E DESARMADA PARA ATENDER AOS CAMPUS DE RECIFE, VITÓRIA DE SANTO ANTÃO E CARUARU";"23076.110931/2023-87";"147342,75";"104751247";"1370602,96";"1370602,96";"129521,98";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"129.521,98"
"07774050000175";"TKS SEGURANCA PRIVADA LTDA";"07774050000175";"TKS SEGURANCA PRIVADA LTDA";"152771152332023NP000038";"10/11/2023";"31136";"CONTRATO 03/2022 REFERENTE SERVIÇOS DE VIGILÂNCIA ARMADA, ARMADA MOTORIZADA E DESARMADA PARA ATENDER AOS CAMPUS DE RECIFE, VITÓRIA DE SANTO ANTÃO E CARUARU";"23076.110931/2023-87";"25420,94";"104751247";"1370602,96";"1370602,96";"129521,98";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"129.521,98"
"07774050000175";"TKS SEGURANCA PRIVADA LTDA";"07774050000175";"TKS SEGURANCA PRIVADA LTDA";"152771152332023NP000038";"10/11/2023";"31134";"CONTRATO 03/2022 REFERENTE SERVIÇOS DE VIGILÂNCIA ARMADA, ARMADA MOTORIZADA E DESARMADA PARA ATENDER AOS CAMPUS DE RECIFE, VITÓRIA DE SANTO ANTÃO E CARUARU";"23076.110931/2023-87";"16588,21";"104751247";"1370602,96";"1370602,96";"129521,98";"6190";"SERVICOS-TRIBUTOS RETIDOS P/ORGAO PUBLICO";"129.521,98"
