"DH - Emitente Doc.Origem";;"Recolhedor Doc.";;"Documento Hábil";"DH - Dia Transação";"DH - Doc. Origem";"DH - Observação";"DH - Processo";"DH - Valor Doc.Origem";"Compromisso";"DH - Valor";"DARF - Valor Base Cálculo";"DARF - Valor Total";"DARF - Receita";;"Realizado"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008950";"97396,66";"18588,8";"446,13";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008950";"97396,66";"25240,5";"605,77";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008951";"97396,66";"1445,8";"14,45";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008951";"97396,66";"12862";"128,62";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008951";"97396,66";"18588,8";"185,89";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008951";"97396,66";"25240,5";"252,4";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008950";"97396,66";"1445,8";"34,7";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008950";"97396,66";"12862";"308,69";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008950";"97396,66";"18588,8";"446,13";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008950";"97396,66";"25240,5";"605,77";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008951";"97396,66";"1445,8";"14,45";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008951";"97396,66";"12862";"128,62";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008951";"97396,66";"18588,8";"185,89";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008951";"97396,66";"25240,5";"252,4";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008950";"97396,66";"1445,8";"34,7";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008950";"97396,66";"12862";"308,69";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008950";"97396,66";"18588,8";"446,13";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008950";"97396,66";"25240,5";"605,77";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008951";"97396,66";"1445,8";"14,45";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008951";"97396,66";"12862";"128,62";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008951";"97396,66";"18588,8";"185,89";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268797";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"40065,71";"104008951";"97396,66";"25240,5";"252,4";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008950";"97396,66";"1445,8";"34,7";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008950";"97396,66";"12862";"308,69";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008950";"97396,66";"18588,8";"446,13";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008950";"97396,66";"25240,5";"605,77";"6256";"IRPJ-PAGAMENTO ORGAO PUBLICO A PESS.JURIDICA";"2.219,07"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008951";"97396,66";"1445,8";"14,45";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008951";"97396,66";"12862";"128,62";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008951";"97396,66";"18588,8";"185,89";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"09296295000160";"AZUL LINHAS AEREAS BRASILEIRAS S.A.";"153098152332023NP000039";"17/10/2023";"268798";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"1540,84";"104008951";"97396,66";"25240,5";"252,4";"6228";"CSLL-RF-PAGTO.ORGAO PUBLICO A PESSOA JURIDICA";"924,60"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153080152332023NP000036";"23/10/2023";"271580";"Fatura n. 271580 referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019 - VIGENTE ATÉ 22/02/2024. \17099";"23076.103372/2023-92";"108780,82";"104166464";"108780,82";"40,44";"2,85";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"195,84"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153080152332023NP000036";"23/10/2023";"271580";"Fatura n. 271580 referente a passagens aéreas e serviço de agenciamento de viagens nacionais conforme contrato 11/2019 - VIGENTE ATÉ 22/02/2024. \17099";"23076.103372/2023-92";"108780,82";"104166464";"108780,82";"127,58";"8,99";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"195,84"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"266527";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"17329,45";"104008949";"97396,66";"41,53";"2,93";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"266527";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"17329,45";"104008949";"97396,66";"82,01";"5,78";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"266527";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"17329,45";"104008949";"97396,66";"85,78";"6,05";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"266527";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"17329,45";"104008949";"97396,66";"126,71";"8,93";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"266527";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"17329,45";"104008949";"97396,66";"127,47";"8,99";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008949";"97396,66";"41,53";"2,93";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008949";"97396,66";"82,01";"5,78";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008949";"97396,66";"85,78";"6,05";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008949";"97396,66";"126,71";"8,93";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"263712";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"32963,15";"104008949";"97396,66";"127,47";"8,99";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008949";"97396,66";"41,53";"2,93";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008949";"97396,66";"82,01";"5,78";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008949";"97396,66";"85,78";"6,05";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008949";"97396,66";"126,71";"8,93";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
"37979739000105";"MONEY TURISMO EIRELI";"02846056000197";"CCR S.A.";"153098152332023NP000039";"17/10/2023";"267525";"Faturas n. 266527,263712,267525,268797,268798. Referente a passagens aéreas e serviço de agenciamento de viagens nacionais, conforme contrato 11/2019.";"23076.102142/2023-31";"5497,51";"104008949";"97396,66";"127,47";"8,99";"6175";"TRANSP.PASSAGEIROS-TRIBUTOS RETIDOS ORG.PUBL.";"347,90"
